"","miRNA","GeneID","CCR","mRNA.clone.number","cluster.name","X3.UTR","CDS","X5.UTR","EXONIC","INTRONIC","G.1.Fraction","G.1.Freq","T2C.Fraction","T2C.Freq","T2C.and.G.1.Fraction","T2C.and.G.1.Freq","X.T2C.positions"
"10042","hsa-miR-26a","RAB21","slc1707_chr12",28,"slc1707_chr12",1,0,0,1,0,0.643,18,0.964,27,0.643,18,5
"10043","hsa-miR-26a","INHBB","slc1800_chr2",15,"slc1800_chr2",1,0,0,1,0,1,15,0.933,14,0.933,14,6
"10044","hsa-miR-26a","TMTC3","slc1881_chr12",42,"slc1881_chr12",1,0,0,1,0,0.952,40,0.976,41,0.929,39,2
"10045","hsa-miR-26a","RCOR1","slc1915_chr14",5,"slc1915_chr14",1,0,0,1,0,0,0,0.8,4,0,0,1
"10046","hsa-miR-26a","COPS2","slc2075_chr15",7,"slc2075_chr15",1,0,0,1,0,0.857,6,0.714,5,0.714,5,3
"10047","hsa-miR-26a","EPC2","slc2127_chr2",45,"slc2127_chr2",1,0,0,1,0,0.8,36,0.956,43,0.756,34,3
"10048","hsa-miR-26a","CUL5","slc2231_chr11",5,"slc2231_chr11",0,1,0,1,0,1,5,1,5,1,5,4
"10049","hsa-miR-26a","UBR3","slc2425_chr2",5,"slc2425_chr2",1,0,0,1,0,1,5,1,5,1,5,2
"10050","hsa-miR-26a","RAP2C","slc2531_chrX",12,"slc2531_chrX",1,0,0,1,0,0.833,10,0.833,10,0.833,10,2
"10051","hsa-miR-26a","SSFA2","slc2587_chr2",5,"slc2587_chr2",1,0,0,1,0,1,5,0.8,4,0.8,4,1
"10052","hsa-miR-26a","ZNF664","slc2666_chr12",16,"slc2666_chr12",1,0,0,1,0,0.875,14,0.625,10,0.562,9,3
"10053","hsa-miR-26a","B4GALT5","slc2673_chr20",6,"slc2673_chr20",0,1,0,1,0,1,6,0.833,5,0.833,5,2
"10054","hsa-miR-26a","OBFC2A","slc2709_chr2",18,"slc2709_chr2",1,0,0,1,0,1,18,1,18,1,18,3
"10055","hsa-miR-26a","RANBP9","slc2730_chr6",12,"slc2730_chr6",1,0,0,1,0,0.833,10,1,12,0.833,10,1
"10056","hsa-miR-26a","RTF1","slc275_chr15",8,"slc275_chr15",1,0,0,0.83,0.17,1,8,1,8,1,8,2
"10057","hsa-miR-26a","ATP9A","slc2761_chr20",17,"slc2761_chr20",1,0,0,1,0,1,17,0.824,14,0.824,14,4
"10058","hsa-miR-26a","NUP153","slc2773_chr6",5,"slc2773_chr6",1,0,0,1,0,0.8,4,0.8,4,0.6,3,1
"10059","hsa-miR-26a","GNPNAT1","slc2840_chr14",20,"slc2840_chr14",1,0,0,1,0,0.9,18,0.4,8,0.4,8,6
"10060","hsa-miR-26a","PPP1R3D","slc2891_chr20",7,"slc2891_chr20",1,0,0,1,0,1,7,1,7,1,7,2
"10061","hsa-miR-26a","MESDC2","slc2974_chr15",26,"slc2974_chr15",1,0,0,0.75,0.25,0.923,24,0.769,20,0.731,19,4
"10062","hsa-miR-26a","CCDC6","slc3037_chr10",18,"slc3037_chr10",0.75,0.25,0,1,0,1,18,0.889,16,0.889,16,1
"10063","hsa-miR-26a","DDX3X","slc312_chrX",6,"slc312_chrX",1,0,0,0.75,0.25,1,6,1,6,1,6,1
"10064","hsa-miR-26a","CHSY1","slc3174_chr15",17,"slc3174_chr15",1,0,0,1,0,1,17,0.647,11,0.647,11,2
"10065","hsa-miR-26a","TP53INP1","slc3384_chr8",13,"slc3384_chr8",1,0,0,1,0,0.923,12,0.846,11,0.846,11,3
"10067","hsa-miR-26a","FRAT2","slc3568_chr10",16,"slc3568_chr10",1,0,0,1,0,0.938,15,1,16,0.938,15,4
"10069","hsa-miR-26a","BLOC1S2","slc3637_chr10",48,"slc3637_chr10",1,0,0,1,0,0.667,32,0.75,36,0.458,22,9
"10070","hsa-miR-26a","ATAD2B","slc3813_chr2",5,"slc3813_chr2",1,0,0,1,0,0.8,4,1,5,0.8,4,1
"10072","hsa-miR-26a","SSH2","slc3878_chr17",22,"slc3878_chr17",1,0,0,0.83,0.17,0.818,18,0.909,20,0.773,17,2
"10073","hsa-miR-26a","CAMSAP1L1","slc4035_chr1",31,"slc4035_chr1",1,0,0,1,0,0.935,29,0.903,28,0.871,27,1
"10074","hsa-miR-26a","SOS1","slc4169_chr2",7,"slc4169_chr2",0,1,0,1,0,1,7,1,7,1,7,2
"10075","hsa-miR-26a","FBXO11","slc4322_chr2",7,"slc4322_chr2",1,0,0,1,0,1,7,1,7,1,7,3
"10076","hsa-miR-26a","E2F7","slc4392_chr12",13,"slc4392_chr12",1,0,0,1,0,0.769,10,0.923,12,0.692,9,5
"10078","hsa-miR-26a","WNK1","slc43_chr12",5,"slc43_chr12",1,0,0,1,0,0.8,4,1,5,0.8,4,3
"10079","hsa-miR-26a","FLVCR1","slc4407_chr1",6,"slc4407_chr1",1,0,0,1,0,1,6,1,6,1,6,1
"10080","hsa-miR-26a","ETF1","slc4420_chr5",12,"slc4420_chr5",1,0,0,1,0,0.833,10,0.917,11,0.833,10,6
"10081","hsa-miR-26a","FBXO28","slc4538_chr1",9,"slc4538_chr1",1,0,0,1,0,1,9,1,9,1,9,3
"10082","hsa-miR-26a","CREBZF","slc4547_chr11",10,"slc4547_chr11",1,0,0,1,0,0.9,9,0.7,7,0.7,7,4
"10083","hsa-miR-26a","TOB1","slc4583_chr17",183,"slc4583_chr17",1,0,0,1,0,0.891,163,0.945,173,0.847,155,8
"10084","hsa-miR-26a","CNOT4","slc4666_chr7",11,"slc4666_chr7",0,1,0,0.85,0.15,0.727,8,1,11,0.727,8,6
"10085","hsa-miR-26a","LUZP6","slc4680_chr7",12,"slc4680_chr7",1,0,0,1,0,1,12,1,12,1,12,1
"10086","hsa-miR-26a","FAM136A","slc4693_chr2",7,"slc4693_chr2",1,0,0,1,0,0.857,6,0.857,6,0.857,6,2
"10087","hsa-miR-26a","GSK3B","slc4696_chr3",6,"slc4696_chr3",1,0,0,1,0,0.833,5,1,6,0.833,5,2
"10088","hsa-miR-26a","PRPF39","slc475_chr14",13,"slc475_chr14",0.2,0.8,0,1,0,0.923,12,0.846,11,0.769,10,4
"10089","hsa-miR-26a","OSBPL11","slc4935_chr3",7,"slc4935_chr3",1,0,0,1,0,0.857,6,1,7,0.857,6,4
"10090","hsa-miR-26a","PPP1CC","slc4977_chr12",12,"slc4977_chr12",0,0.75,0.25,1,0,1,12,0.833,10,0.833,10,3
"10091","hsa-miR-26a","MED13","slc5034_chr17",9,"slc5034_chr17",1,0,0,1,0,0.667,6,0.667,6,0.556,5,4
"10092","hsa-miR-26a","CARM1","slc529_chr19",30,"slc529_chr19",1,0,0,1,0,0.833,25,0.967,29,0.8,24,2
"10093","hsa-miR-26a","SERP1","slc5429_chr3",12,"slc5429_chr3",1,0,0,1,0,1,12,0.917,11,0.917,11,3
"10094","hsa-miR-26a","GGA3","slc5450_chr17",13,"slc5450_chr17",1,0,0,0.92,0.08,0.846,11,0.692,9,0.538,7,6
"10095","hsa-miR-26a","CANT1","slc5682_chr17",7,"slc5682_chr17",1,0,0,0.92,0.08,0.857,6,0.714,5,0.571,4,3
"10096","hsa-miR-26a","TLK1","slc5941_chr2",6,"slc5941_chr2",0,1,0,1,0,1,6,1,6,1,6,2
"10098","hsa-miR-26a","KIAA0947","slc61_chr5",8,"slc61_chr5",1,0,0,1,0,1,8,0.875,7,0.875,7,3
"10099","hsa-miR-26a","CDKN3","slc641_chr14",9,"slc641_chr14",1,0,0,1,0,0.889,8,1,9,0.889,8,2
"10100","hsa-miR-26a","PMAIP1","slc641_chr18",6,"slc641_chr18",1,0,0,1,0,1,6,0.833,5,0.833,5,3
"10101","hsa-miR-26a","TOP1","slc770_chr20",5,"slc770_chr20",1,0,0,1,0,1,5,0.6,3,0.6,3,1
"10102","hsa-miR-26a","ZNF236","slc776_chr18",10,"slc776_chr18",1,0,0,1,0,0.9,9,1,10,0.9,9,1
"10103","hsa-miR-26a","SLC19A2","slc8244_chr1",14,"slc8244_chr1",1,0,0,1,0,0.929,13,1,14,0.929,13,3
"10104","hsa-miR-26a","TNRC6A","slc861_chr16",35,"slc861_chr16",0,1,0,1,0,0.971,34,0.943,33,0.914,32,3
"10106","hsa-miR-26a","PPP1R15B","slc8939_chr1",12,"slc8939_chr1",1,0,0,1,0,0.5,6,0.917,11,0.5,6,6
"10107","hsa-miR-26a","PEX13","slc943_chr2",10,"slc943_chr2",1,0,0,1,0,1,10,1,10,1,10,1
"10108","hsa-miR-26a","B3GNT2","slc952_chr2",64,"slc952_chr2",0,1,0,0.89,0.11,0.922,59,0.984,63,0.906,58,3
"10109","hsa-miR-26b","OTUD6B","slc1026_chr8",7,"slc1026_chr8",1,0,0,1,0,1,7,1,7,1,7,2
"10110","hsa-miR-26b","ZNF462","slc1085_chr9",17,"slc1085_chr9",1,0,0,0.88,0.12,0.882,15,0.706,12,0.647,11,1
"10111","hsa-miR-26b","C10orf57","slc1193_chr10",5,"slc1193_chr10",1,0,0,1,0,0.8,4,1,5,0.8,4,2
"10112","hsa-miR-26b","TET3","slc1193_chr2",8,"slc1193_chr2",1,0,0,1,0,1,8,0.75,6,0.75,6,5
"10113","hsa-miR-26b","FAM98B","slc125_chr15",6,"slc125_chr15",1,0,0,1,0,1,6,0.5,3,0.5,3,2
"10114","hsa-miR-26b","MAT2A","slc1310_chr2",139,"slc1310_chr2",1,0,0,1,0,0.986,137,0.849,118,0.835,116,4
"10115","hsa-miR-26b","RNF6","slc1312_chr13",55,"slc1312_chr13",1,0,0,0.9,0.1,0.982,54,0.982,54,0.964,53,4
"10116","hsa-miR-26b","ZNF410","slc1365_chr14",33,"slc1365_chr14",1,0,0,1,0,0.909,30,0.97,32,0.879,29,2
"10117","hsa-miR-26b","CEP97","slc1512_chr3",5,"slc1512_chr3",1,0,0,1,0,1,5,0.8,4,0.8,4,2
"10118","hsa-miR-26b","MDM2","slc1526_chr12",343,"slc1526_chr12",1,0,0,1,0,0.93,319,0.91,312,0.851,292,9
"10119","hsa-miR-26b","KLHL15","slc1601_chrX",16,"slc1601_chrX",1,0,0,1,0,0.812,13,0.875,14,0.688,11,3
"10120","hsa-miR-26b","RAB21","slc1707_chr12",28,"slc1707_chr12",1,0,0,1,0,0.643,18,0.964,27,0.643,18,5
"10121","hsa-miR-26b","INHBB","slc1800_chr2",15,"slc1800_chr2",1,0,0,1,0,1,15,0.933,14,0.933,14,6
"10122","hsa-miR-26b","TMTC3","slc1881_chr12",42,"slc1881_chr12",1,0,0,1,0,0.952,40,0.976,41,0.929,39,2
"10123","hsa-miR-26b","RCOR1","slc1915_chr14",5,"slc1915_chr14",1,0,0,1,0,0,0,0.8,4,0,0,1
"10124","hsa-miR-26b","COPS2","slc2075_chr15",7,"slc2075_chr15",1,0,0,1,0,0.857,6,0.714,5,0.714,5,3
"10125","hsa-miR-26b","EPC2","slc2127_chr2",45,"slc2127_chr2",1,0,0,1,0,0.8,36,0.956,43,0.756,34,3
"10126","hsa-miR-26b","CUL5","slc2231_chr11",5,"slc2231_chr11",0,1,0,1,0,1,5,1,5,1,5,4
"10127","hsa-miR-26b","UBR3","slc2425_chr2",5,"slc2425_chr2",1,0,0,1,0,1,5,1,5,1,5,2
"10128","hsa-miR-26b","RAP2C","slc2531_chrX",12,"slc2531_chrX",1,0,0,1,0,0.833,10,0.833,10,0.833,10,2
"10129","hsa-miR-26b","SSFA2","slc2587_chr2",5,"slc2587_chr2",1,0,0,1,0,1,5,0.8,4,0.8,4,1
"10130","hsa-miR-26b","ZNF664","slc2666_chr12",16,"slc2666_chr12",1,0,0,1,0,0.875,14,0.625,10,0.562,9,3
"10131","hsa-miR-26b","B4GALT5","slc2673_chr20",6,"slc2673_chr20",0,1,0,1,0,1,6,0.833,5,0.833,5,2
"10132","hsa-miR-26b","OBFC2A","slc2709_chr2",18,"slc2709_chr2",1,0,0,1,0,1,18,1,18,1,18,3
"10133","hsa-miR-26b","RANBP9","slc2730_chr6",12,"slc2730_chr6",1,0,0,1,0,0.833,10,1,12,0.833,10,1
"10134","hsa-miR-26b","RTF1","slc275_chr15",8,"slc275_chr15",1,0,0,0.83,0.17,1,8,1,8,1,8,2
"10135","hsa-miR-26b","ATP9A","slc2761_chr20",17,"slc2761_chr20",1,0,0,1,0,1,17,0.824,14,0.824,14,4
"10136","hsa-miR-26b","NUP153","slc2773_chr6",5,"slc2773_chr6",1,0,0,1,0,0.8,4,0.8,4,0.6,3,1
"10137","hsa-miR-26b","GNPNAT1","slc2840_chr14",20,"slc2840_chr14",1,0,0,1,0,0.9,18,0.4,8,0.4,8,6
"10138","hsa-miR-26b","PPP1R3D","slc2891_chr20",7,"slc2891_chr20",1,0,0,1,0,1,7,1,7,1,7,2
"10139","hsa-miR-26b","MESDC2","slc2974_chr15",26,"slc2974_chr15",1,0,0,0.75,0.25,0.923,24,0.769,20,0.731,19,4
"10140","hsa-miR-26b","CCDC6","slc3037_chr10",18,"slc3037_chr10",0.75,0.25,0,1,0,1,18,0.889,16,0.889,16,1
"10141","hsa-miR-26b","DDX3X","slc312_chrX",6,"slc312_chrX",1,0,0,0.75,0.25,1,6,1,6,1,6,1
"10142","hsa-miR-26b","CHSY1","slc3174_chr15",17,"slc3174_chr15",1,0,0,1,0,1,17,0.647,11,0.647,11,2
"10143","hsa-miR-26b","TP53INP1","slc3384_chr8",13,"slc3384_chr8",1,0,0,1,0,0.923,12,0.846,11,0.846,11,3
"10145","hsa-miR-26b","FRAT2","slc3568_chr10",16,"slc3568_chr10",1,0,0,1,0,0.938,15,1,16,0.938,15,4
"10147","hsa-miR-26b","BLOC1S2","slc3637_chr10",48,"slc3637_chr10",1,0,0,1,0,0.667,32,0.75,36,0.458,22,9
"10148","hsa-miR-26b","ATAD2B","slc3813_chr2",5,"slc3813_chr2",1,0,0,1,0,0.8,4,1,5,0.8,4,1
"10150","hsa-miR-26b","SSH2","slc3878_chr17",22,"slc3878_chr17",1,0,0,0.83,0.17,0.818,18,0.909,20,0.773,17,2
"10151","hsa-miR-26b","CAMSAP1L1","slc4035_chr1",31,"slc4035_chr1",1,0,0,1,0,0.935,29,0.903,28,0.871,27,1
"10152","hsa-miR-26b","SOS1","slc4169_chr2",7,"slc4169_chr2",0,1,0,1,0,1,7,1,7,1,7,2
"10153","hsa-miR-26b","FBXO11","slc4322_chr2",7,"slc4322_chr2",1,0,0,1,0,1,7,1,7,1,7,3
"10154","hsa-miR-26b","E2F7","slc4392_chr12",13,"slc4392_chr12",1,0,0,1,0,0.769,10,0.923,12,0.692,9,5
"10156","hsa-miR-26b","WNK1","slc43_chr12",5,"slc43_chr12",1,0,0,1,0,0.8,4,1,5,0.8,4,3
"10157","hsa-miR-26b","FLVCR1","slc4407_chr1",6,"slc4407_chr1",1,0,0,1,0,1,6,1,6,1,6,1
"10158","hsa-miR-26b","ETF1","slc4420_chr5",12,"slc4420_chr5",1,0,0,1,0,0.833,10,0.917,11,0.833,10,6
"10159","hsa-miR-26b","FBXO28","slc4538_chr1",9,"slc4538_chr1",1,0,0,1,0,1,9,1,9,1,9,3
"10160","hsa-miR-26b","CREBZF","slc4547_chr11",10,"slc4547_chr11",1,0,0,1,0,0.9,9,0.7,7,0.7,7,4
"10161","hsa-miR-26b","TOB1","slc4583_chr17",183,"slc4583_chr17",1,0,0,1,0,0.891,163,0.945,173,0.847,155,8
"10162","hsa-miR-26b","CNOT4","slc4666_chr7",11,"slc4666_chr7",0,1,0,0.85,0.15,0.727,8,1,11,0.727,8,6
"10163","hsa-miR-26b","LUZP6","slc4680_chr7",12,"slc4680_chr7",1,0,0,1,0,1,12,1,12,1,12,1
"10164","hsa-miR-26b","FAM136A","slc4693_chr2",7,"slc4693_chr2",1,0,0,1,0,0.857,6,0.857,6,0.857,6,2
"10165","hsa-miR-26b","GSK3B","slc4696_chr3",6,"slc4696_chr3",1,0,0,1,0,0.833,5,1,6,0.833,5,2
"10166","hsa-miR-26b","PRPF39","slc475_chr14",13,"slc475_chr14",0.2,0.8,0,1,0,0.923,12,0.846,11,0.769,10,4
"10167","hsa-miR-26b","OSBPL11","slc4935_chr3",7,"slc4935_chr3",1,0,0,1,0,0.857,6,1,7,0.857,6,4
"10168","hsa-miR-26b","PPP1CC","slc4977_chr12",12,"slc4977_chr12",0,0.75,0.25,1,0,1,12,0.833,10,0.833,10,3
"10169","hsa-miR-26b","MED13","slc5034_chr17",9,"slc5034_chr17",1,0,0,1,0,0.667,6,0.667,6,0.556,5,4
"10170","hsa-miR-26b","CARM1","slc529_chr19",30,"slc529_chr19",1,0,0,1,0,0.833,25,0.967,29,0.8,24,2
"10171","hsa-miR-26b","SERP1","slc5429_chr3",12,"slc5429_chr3",1,0,0,1,0,1,12,0.917,11,0.917,11,3
"10172","hsa-miR-26b","GGA3","slc5450_chr17",13,"slc5450_chr17",1,0,0,0.92,0.08,0.846,11,0.692,9,0.538,7,6
"10173","hsa-miR-26b","CANT1","slc5682_chr17",7,"slc5682_chr17",1,0,0,0.92,0.08,0.857,6,0.714,5,0.571,4,3
"10174","hsa-miR-26b","TLK1","slc5941_chr2",6,"slc5941_chr2",0,1,0,1,0,1,6,1,6,1,6,2
"10176","hsa-miR-26b","KIAA0947","slc61_chr5",8,"slc61_chr5",1,0,0,1,0,1,8,0.875,7,0.875,7,3
"10177","hsa-miR-26b","CDKN3","slc641_chr14",9,"slc641_chr14",1,0,0,1,0,0.889,8,1,9,0.889,8,2
"10178","hsa-miR-26b","PMAIP1","slc641_chr18",6,"slc641_chr18",1,0,0,1,0,1,6,0.833,5,0.833,5,3
"10179","hsa-miR-26b","TOP1","slc770_chr20",5,"slc770_chr20",1,0,0,1,0,1,5,0.6,3,0.6,3,1
"10180","hsa-miR-26b","ZNF236","slc776_chr18",10,"slc776_chr18",1,0,0,1,0,0.9,9,1,10,0.9,9,1
"10181","hsa-miR-26b","SLC19A2","slc8244_chr1",14,"slc8244_chr1",1,0,0,1,0,0.929,13,1,14,0.929,13,3
"10182","hsa-miR-26b","TNRC6A","slc861_chr16",35,"slc861_chr16",0,1,0,1,0,0.971,34,0.943,33,0.914,32,3
"10184","hsa-miR-26b","PPP1R15B","slc8939_chr1",12,"slc8939_chr1",1,0,0,1,0,0.5,6,0.917,11,0.5,6,6
"10185","hsa-miR-26b","PEX13","slc943_chr2",10,"slc943_chr2",1,0,0,1,0,1,10,1,10,1,10,1
"10186","hsa-miR-26b","B3GNT2","slc952_chr2",64,"slc952_chr2",0,1,0,0.89,0.11,0.922,59,0.984,63,0.906,58,3
"10187","hsa-miR-27a","CDC25B","slc100_chr20",11,"slc100_chr20",0,1,0,0.94,0.06,0.818,9,1,11,0.818,9,5
"10188","hsa-miR-27a","NECAB1","slc1018_chr8",8,"slc1018_chr8",1,0,0,1,0,0.625,5,1,8,0.625,5,2
"10189","hsa-miR-27a","FUT8","slc1041_chr14",7,"slc1041_chr14",0,1,0,0.13,0.87,1,7,1,7,1,7,1
"10190","hsa-miR-27a","MPP5","slc1072_chr14",14,"slc1072_chr14",0,1,0,1,0,1,14,1,14,1,14,2
"10191","hsa-miR-27a","CDC25B","slc107_chr20",7,"slc107_chr20",1,0,0,1,0,0.714,5,0.857,6,0.571,4,1
"10192","hsa-miR-27a","PLEKHH1","slc1102_chr14",6,"slc1102_chr14",0.29,0.71,0,1,0,1,6,1,6,1,6,2
"10193","hsa-miR-27a","PLEKHH1","slc1103_chr14",9,"slc1103_chr14",1,0,0,1,0,1,9,1,9,1,9,2
"10194","hsa-miR-27a","SRCAP","slc1127_chr16",25,"slc1127_chr16",0,1,0,1,0,0.96,24,0.68,17,0.68,17,1
"10195","hsa-miR-27a","FAM108C1","slc1144_chr15",215,"slc1144_chr15",1,0,0,1,0,0.926,199,0.958,206,0.884,190,7
"10196","hsa-miR-27a","PPIF","slc1188_chr10",5,"slc1188_chr10",1,0,0,1,0,1,5,0.8,4,0.8,4,1
"10197","hsa-miR-27a","C10orf57","slc1193_chr10",5,"slc1193_chr10",1,0,0,1,0,0.8,4,1,5,0.8,4,2
"10198","hsa-miR-27a","UGCG","slc1194_chr9",99,"slc1194_chr9",NA,NA,NA,1,0,0.97,96,0.859,85,0.838,83,4
"10199","hsa-miR-27a","PARD6B","slc1264_chr20",70,"slc1264_chr20",1,0,0,0.67,0.33,0.914,64,0.714,50,0.629,44,7
"10200","hsa-miR-27a","ZNF618","slc1290_chr9",7,"slc1290_chr9",1,0,0,1,0,0.857,6,1,7,0.857,6,1
"10201","hsa-miR-27a","ADD1","slc129_chr4",22,"slc129_chr4",1,0,0,1,0,0.909,20,0.864,19,0.818,18,5
"10202","hsa-miR-27a","PEG10","slc1319_chr7",19,"slc1319_chr7",1,0,0,1,0,0.842,16,1,19,0.842,16,2
"10203","hsa-miR-27a","RMND5A","slc1364_chr2",7,"slc1364_chr2",1,0,0,0.8,0.2,0.857,6,0.857,6,0.714,5,3
"10204","hsa-miR-27a","PISD","slc1382_chr22",55,"slc1382_chr22",1,0,0,1,0,0.982,54,0.982,54,0.964,53,2
"10205","hsa-miR-27a","C22orf30","slc1394_chr22",56,"slc1394_chr22",1,0,0,0.67,0.33,0.821,46,0.964,54,0.786,44,3
"10206","hsa-miR-27a","ZNF567","slc1487_chr19",23,"slc1487_chr19",0,1,0,1,0,1,23,1,23,1,23,1
"10207","hsa-miR-27a","MED30","slc1510_chr8",6,"slc1510_chr8",1,0,0,1,0,0.667,4,0.667,4,0.5,3,3
"10208","hsa-miR-27a","C20orf177","slc1518_chr20",31,"slc1518_chr20",1,0,0,1,0,1,31,0.968,30,0.968,30,2
"10209","hsa-miR-27a","SS18L1","slc1554_chr20",10,"slc1554_chr20",1,0,0,0.75,0.25,1,10,1,10,1,10,1
"10210","hsa-miR-27a","ZBTB34","slc1554_chr9",5,"slc1554_chr9",1,0,0,1,0,1,5,0.8,4,0.8,4,2
"10211","hsa-miR-27a","PCM1","slc156_chr8",11,"slc156_chr8",0.08,0.92,0,0.91,0.09,0.909,10,1,11,0.909,10,2
"10212","hsa-miR-27a","SLC25A25","slc1599_chr9",33,"slc1599_chr9",1,0,0,0.95,0.05,1,33,0.758,25,0.758,25,4
"10213","hsa-miR-27a","SLC35A5","slc1603_chr3",9,"slc1603_chr3",0,0.86,0.14,0.89,0.11,0.889,8,1,9,0.889,8,2
"10214","hsa-miR-27a","ZFP36","slc1629_chr19",510,"slc1629_chr19",1,0,0,1,0,0.976,498,0.973,496,0.949,484,8
"10215","hsa-miR-27a","HS2ST1","slc1647_chr1",9,"slc1647_chr1",1,0,0,0.67,0.33,0.556,5,0.889,8,0.556,5,3
"10216","hsa-miR-27a","FAM73B","slc1708_chr9",11,"slc1708_chr9",1,0,0,1,0,0.818,9,1,11,0.818,9,2
"10217","hsa-miR-27a","CCNK","slc1748_chr14",704,"slc1748_chr14",1,0,0,0.83,0.17,0.94,662,0.957,674,0.901,634,8
"10218","hsa-miR-27a","NOLC1","slc1754_chr10",12,"slc1754_chr10",1,0,0,1,0,0.917,11,0.833,10,0.75,9,2
"10219","hsa-miR-27a","CLTC","slc1829_chr17",21,"slc1829_chr17",0,1,0,1,0,0.952,20,0.81,17,0.762,16,4
"10220","hsa-miR-27a","RINT1","slc1862_chr7",77,"slc1862_chr7",0,1,0,1,0,0.87,67,0.948,73,0.831,64,4
"10221","hsa-miR-27a","RPS6KB1","slc1882_chr17",14,"slc1882_chr17",1,0,0,1,0,0.786,11,0.786,11,0.643,9,4
"10222","hsa-miR-27a","DNAJB9","slc1929_chr7",11,"slc1929_chr7",1,0,0,1,0,0.909,10,0.909,10,0.818,9,1
"10224","hsa-miR-27a","AQP11","slc1961_chr11",26,"slc1961_chr11",1,0,0,1,0,1,26,1,26,1,26,1
"10225","hsa-miR-27a","GATA3","slc197_chr10",168,"slc197_chr10",1,0,0,1,0,0.929,156,0.952,160,0.887,149,10
"10226","hsa-miR-27a","FAM160B1","slc2026_chr10",9,"slc2026_chr10",1,0,0,0.67,0.33,1,9,1,9,1,9,1
"10227","hsa-miR-27a","ARRDC1","slc2108_chr9",5,"slc2108_chr9",0,1,0,0.97,0.03,1,5,1,5,1,5,1
"10228","hsa-miR-27a","DCAF7","slc2112_chr17",36,"slc2112_chr17",1,0,0,0.67,0.33,0.5,18,0.917,33,0.472,17,2
"10229","hsa-miR-27a","MKLN1","slc2204_chr7",126,"slc2204_chr7",1,0,0,1,0,0.69,87,0.984,124,0.683,86,1
"10230","hsa-miR-27a","MKLN1","slc2208_chr7",15,"slc2208_chr7",1,0,0,1,0,1,15,0.933,14,0.933,14,1
"10231","hsa-miR-27a","C20orf117","slc2229_chr20",14,"slc2229_chr20",0.93,0.07,0,1,0,0.643,9,0.857,12,0.643,9,1
"10232","hsa-miR-27a","LRIG2","slc2236_chr1",9,"slc2236_chr1",0,0.83,0.17,1,0,0.889,8,1,9,0.889,8,4
"10233","hsa-miR-27a","MBNL1","slc2266_chr3",5,"slc2266_chr3",0,0,1,0.92,0.08,1,5,1,5,1,5,2
"10234","hsa-miR-27a","KIAA0182","slc2297_chr16",47,"slc2297_chr16",1,0,0,1,0,0.681,32,0.894,42,0.66,31,2
"10236","hsa-miR-27a","RAP2B","slc2321_chr3",8,"slc2321_chr3",1,0,0,1,0,0.25,2,1,8,0.25,2,5
"10237","hsa-miR-27a","CCNG1","slc2403_chr5",68,"slc2403_chr5",0.08,0.92,0,0.87,0.13,0.926,63,0.809,55,0.765,52,9
"10238","hsa-miR-27a","VANGL1","slc2409_chr1",43,"slc2409_chr1",1,0,0,1,0,0.791,34,0.977,42,0.791,34,2
"10239","hsa-miR-27a","HAT1","slc2465_chr2",6,"slc2465_chr2",1,0,0,1,0,1,6,1,6,1,6,1
"10240","hsa-miR-27a","USP25","slc24_chr21",21,"slc24_chr21",1,0,0,1,0,0.667,14,0.81,17,0.571,12,1
"10241","hsa-miR-27a","GATC","slc2507_chr12",28,"slc2507_chr12",1,0,0,1,0,0.893,25,0.964,27,0.857,24,1
"10242","hsa-miR-27a","CYTSA","slc251_chr22",9,"slc251_chr22",0,1,0,1,0,1,9,0.889,8,0.889,8,1
"10244","hsa-miR-27a","C5orf41","slc2556_chr5",14,"slc2556_chr5",1,0,0,0.67,0.33,0.929,13,0.857,12,0.857,12,5
"10245","hsa-miR-27a","C6orf120","slc2559_chr6",12,"slc2559_chr6",1,0,0,1,0,1,12,0.917,11,0.917,11,4
"10246","hsa-miR-27a","SULF2","slc2561_chr20",17,"slc2561_chr20",0,1,0,1,0,1,17,1,17,1,17,4
"10247","hsa-miR-27a","UNKL","slc2570_chr16",6,"slc2570_chr16",1,0,0,0.8,0.2,0.667,4,0.333,2,0.333,2,2
"10248","hsa-miR-27a","SC5DL","slc2575_chr11",5,"slc2575_chr11",1,0,0,1,0,1,5,1,5,1,5,1
"10249","hsa-miR-27a","SETD1B","slc2575_chr12",8,"slc2575_chr12",1,0,0,1,0,0.75,6,1,8,0.75,6,2
"10250","hsa-miR-27a","ECT2","slc2587_chr3",23,"slc2587_chr3",1,0,0,1,0,0.957,22,0.957,22,0.913,21,2
"10251","hsa-miR-27a","NECAP1","slc262_chr12",216,"slc262_chr12",1,0,0,1,0,0.954,206,0.963,208,0.921,199,3
"10252","hsa-miR-27a","MMGT1","slc2650_chrX",38,"slc2650_chrX",1,0,0,1,0,1,38,1,38,1,38,2
"10253","hsa-miR-27a","ZNF530","slc2687_chr19",8,"slc2687_chr19",1,0,0,0.71,0.29,1,8,1,8,1,8,1
"10254","hsa-miR-27a","HGS","slc2694_chr17",6,"slc2694_chr17",0,1,0,0.9,0.1,0.833,5,1,6,0.833,5,2
"10256","hsa-miR-27a","MYO9A","slc2731_chr15",15,"slc2731_chr15",0,0.8,0.2,1,0,1,15,0.933,14,0.933,14,3
